right_hip_roll,right_hip_pitch,right_knee,left_hip_roll,left_hip_pitch,left_knee,torso,left_hip_yaw,right_hip_yaw,left_ankle,right_ankle,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.403706
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.413981
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.423847
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.433294
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.442314
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.450897
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.459036
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.466721
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.473946
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.480703
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.486985
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.492787
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.498103
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.502927
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.507254
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.511081
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.514404
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.517219
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.519523
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.521315
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.522592
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.523354
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.523599
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.523327
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.522539
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.521235
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.519416
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.517085
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.514244
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.510895
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.507042
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.502688
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.497839
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.492498
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.486671
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.480364
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.473582
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.466334
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.458624
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.450463
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.441857
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.432814
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.423345
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.413458
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.403162
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.392469
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.381389
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.369932
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.358110
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.345934
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.333417
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.320572
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.307409
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.293943
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.280188
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.266155
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.251860
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.237317
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.222539
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.207542
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.192339
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.176947
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.161381
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.145655
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.129785
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.113787
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.097677
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.081471
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.065184
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.048833
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.032433
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,-0.016002
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.000446
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.016892
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.033322
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.049720
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.066068
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.082351
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.098552
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.114657
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.130648
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.146510
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.162228
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.177786
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.193168
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.208359
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.223345
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.238111
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.252641
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.266922
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.280940
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.294680
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.308130
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.321276
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.334104
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.346603
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.358759
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.370562
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.381999
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.393058
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.403730
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.414004
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.423869
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.433315
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.442334
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.450916
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.459054
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.466738
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.473962
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.480718
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.486999
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.492800
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.498114
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.502937
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.507263
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.511089
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.514411
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.517225
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.519528
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.521318
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.522595
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.523355
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.523599
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.523326
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.522536
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.521231
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.519411
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.517079
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.514237
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.510887
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.507033
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.502678
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.497827
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.492485
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.486657
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.480349
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,-0.385398,0.000000,0.000000,0.473566
